name,district,lat,lng,tag
温馨龟锅烤肉(海泉路店),奉贤区,30.84307,121.514752,美食;其他
成都七婆串串香火锅(海湾店),奉贤区,30.834694,121.515907,美食;中餐厅
三石屋,奉贤区,30.843214,121.514218,美食;外国餐厅
邂逅西餐厅,奉贤区,30.837666,121.507689,美食;外国餐厅
食在湘(海泉路店),奉贤区,30.84295,121.514294,美食;中餐厅
安徽快炒,奉贤区,30.841994,121.509857,美食;中餐厅
我爱吃东北菜,奉贤区,30.843458,121.514596,美食;中餐厅
单车主题餐厅(小盐陈店),奉贤区,30.842905,121.514464,美食;中餐厅
巫山烤鱼,奉贤区,30.834927,121.516647,美食;中餐厅
签味王串串香,奉贤区,30.834497,121.516311,美食;中餐厅
1798,奉贤区,30.834286,121.516061,美食;中餐厅
一卷握(海尚店),奉贤区,30.843274,121.514442,美食;中餐厅
可可寿司,奉贤区,30.842911,121.514415,美食;外国餐厅
MILL MILL BAR海湾店,奉贤区,30.83504,121.516937,美食;中餐厅
大棒骨火锅店,奉贤区,30.835177,121.517067,美食;中餐厅
重庆鸡公煲(海湾店),奉贤区,30.842966,121.514384,美食;中餐厅
鱼韵我家酸菜鱼(华理店),奉贤区,30.834537,121.51612,美食;中餐厅
华东理工大学奉贤校区-第二餐饮大楼,奉贤区,30.837637,121.508145,美食;其他
家常小菜,奉贤区,30.841984,121.51117,美食;中餐厅
川香家常菜,奉贤区,30.845383,121.509856,美食;中餐厅
星期八便当,奉贤区,30.833861,121.514381,美食;小吃快餐店
蜀牛冒菜,奉贤区,30.842904,121.514357,美食;中餐厅
老安徽土菜,奉贤区,30.84583,121.50927,美食;中餐厅
食格,奉贤区,30.835255,121.516845,美食;中餐厅
华东理工大学奉贤校区-海华茶餐厅,奉贤区,30.839725,121.514499,美食;中餐厅
狂奔的蜗牛(海思路店),奉贤区,30.835385,121.518008,美食;小吃快餐店
养生粥,奉贤区,30.843047,121.514662,美食;中餐厅
台湾米棒饭团,奉贤区,30.843446,121.514707,美食;小吃快餐店
我是一只鸡,奉贤区,30.841081,121.506801,美食;中餐厅
